protocol,domain_name,address,having_ip_address,long_url,shortening_service,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,https_token,age_of_domain,dns_record,web_traffic,domain_registration_length,statistical_report,iframe,mouse_over,label
http,atualizarmodolo.com,dsc-emp/login.php?ctrl=SiNpZ5Y2sADRnSdQWYbu6ZwCXpHeqop8L0aIxQy27irlZfpBGXc13RBxuMt0e6twWfYD72oKZ4BWJFUQMvgdR0qWVI0RVQE5wZVeNoPAphgN32rXUcVJFfi4cLB8TwpJvtNhtWlNLgyFaFWwonTHzijatMcEN7uqKKpprTbFIU7WIP6OtrEJV0YaCF1c4a7sqTDQmCI3WDHjHDRY1wGWS8O1oktZYfZOHmGo8GA5UQyhXuYC5F5fQuBQEP,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,lofon-add.firebaseapp.com,,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
https,www.flowcode.com,page/onlinebtsupport.com,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
http,doz.tode.cz,,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1
https,visione.co.id,shareform/index.php?email=you@example.com,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,1
http,www.joyeriajireh.com.mx,pec.libero/,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1
https,inthewildproductions.com,k7l8Y1202/and/status/repporte/index.php,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,sportybetpremium.wapka.co,verification,0,0,0,0,0,0,0,0,2,0,2,2,0,1,1,1
https,appurl.io,6dFhh1YROl,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
http,filtrosmil.com.br,wp-includes/IXR/index.php,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1
https,web-b4119.web.app,/#pellom@yorku.ca,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
http,webdisk.granadoemurahara.com.br,cmd-login=cd01efe09a3c34091edcbd69433f3bbc,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,wap.bitflyer.venus.kim,,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1
https,sparkling-leaf-edc6.reseltz101.workers.dev,,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,sites.google.com,site/safetycheck427064200647221/,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,dpmasdaskj.pages.dev,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,vk.com,away.php?to=https,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
https,firebasestorage.googleapis.com,v0/b/ntachi-e1dbe.appspot.com/o/hgigieiciejceinhviejrie95489349%20(19).html?alt=media&amp;token=5901e369-e71e-416b-9688-b21c62e31587#m.couvee@colasit.nl,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1
https,www.google.com,url?q=https,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,1
https,form.jotform.com,213351604271547,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,yourbudgit.com,wp-content/wellsfargo/auth/signin,0,2,1,0,0,0,0,0,0,0,2,1,0,1,1,1
http,149.210.143.165,~admin/index3.html,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSd1x00GQusAAVDvp5uaLSrCtSJB80y9OY7Yln6WwaNi40srpw/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,mail.trendset.com.ar.ci3.toservers.com,mua/201.233.42.1501206/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,0,1,1,0,0,0,1,0,0,0,2,0,0,1,1,1
https,storage.cloud.google.com,maintainancecomponeta.appspot.com/newmineindex.html#user@calstatela.edu,0,1,1,1,0,0,2,0,0,0,1,2,0,1,1,1
http,webdisk.granadoemurahara.com.br,cmd-login=7152cc9e332ccb53dfcafe2230b16749,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,wallletsconnects.net,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,negociebra.com.br,#/,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1
https,go-analytics.paineldemonstrativo.com.br,,0,0,0,0,0,1,2,0,2,0,2,1,0,1,1,1
http,www.creativecombat.com,wp-admin/network/acct/login.php?rand=13InboxLightaspxn.1774256418&amp;,0,1,1,0,0,0,0,0,2,0,1,2,0,1,1,1
http,militarybikers.org,.file/,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,salmanfarsi01.github.io,Facbook-Login-and-signin-clone/,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,simpkk.karanganyarkab.go.id,auth,0,0,0,0,0,0,2,0,0,0,2,1,0,1,1,1
https,cutt.ly,wYC154R,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,dapp-validation.com,,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1
http,stolizaparketa.ru,wp-content/themes/twentyfifteen/css/read/chinavali,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSdMSwW4eDj2YOFWDenmVl3UVyIBigiShgAjtsfA7cHvcaN0Wg/viewform?usp=send_form,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,www.kurortnoye.com.ua,admin/read-invoice/index.php?rec=facter@scsalud.es,0,1,0,1,0,0,2,0,2,0,1,1,0,1,1,1
https,fxxmpavktyihgyqitmuaimubui-dot-gl44393333333.rj.r.appspot.com,,0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
http,dolcevitabymerit.com,exchange328e91ec88ae4615bbc38ab6ce41104e/jspUser328e91ec88ae4615bbc38ab6ce41107e/?08a3ea=Brian_Casey@capgroup.com,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1
https,vk.com,away.php?to=https,0,2,0,0,0,0,0,1,2,0,1,2,0,1,1,1
https,hpnepgnmwrgdrrsdshzrvyirlx-dot-gl44393333333.rj.r.appspot.com,''''''''/,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,linktr.ee,status/blocked?username=btconnect19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,28ecne20f9u.securetnet.com,bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec/?test=1,0,1,1,0,0,0,0,0,2,0,2,2,0,1,1,1
http,uniswap.vn,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,cloudshare-account-auth.firebaseapp.com,login-srf/*,0,2,0,0,0,1,0,0,1,1,2,1,0,1,1,1
https,btbusinessbilling.wordpress.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,damp-f43e.recovery-page-secur.workers.dev,,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,online.visual-paradigm.com,app/forms/view/dssmibyk/789c19c6-58f7-4a39-8cf3-62e4f13c605a,0,1,0,0,0,1,0,0,2,0,1,2,0,1,1,1
https,amused.sljedumap.cn,follow,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,event-claim-freefire-resmi.duckdns.org,,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
http,simp.ly,p/3cd35d,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,roygijvhluozwnflsypmewrstt-dot-gl44393333333.rj.r.appspot.com,''''/,0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,bit.ly,Click-Confirm,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sites.google.com,view/orange-b-securite/accueil,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,amazon-interruption.com,f5322b9d6bab961644cb,0,0,0,0,0,1,0,0,2,0,1,2,0,1,1,1
https,bit.ly,policy-pages,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,ltxuypmm.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,solyanayakomnata.ru,wp-content/Popularenlinea/Home.html,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,aurumship.com,news/,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
https,forms.gle,b7LqAaL42JUfFiW1A,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,chlogin.up.seesaa.net,image/san.html,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1
https,olidooo.waca.tw,en/category/49326,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,btbroadband45659090xx.boxmode.io,,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,bit.ly,3r49ApQ?Facebook_Update,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,www.n.mcaenir.com,,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1
https,mailplusrolerequestedprivatemailupdates.pages.dev,,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,qhj39hfxqftr.clickfunnels.com,optin1640121734846,0,2,0,0,0,0,0,0,0,0,1,2,0,1,1,1
http,cpanel10wh.bkk1.cloud.z.com,~cp785288/hlep/Login/billing.php?verify_account=session=NLu00261ea5d09f79e65ee089bc671aa1affeb3u0026dispatch=7789a9717300104ca4218ad08bcbd57bbc81867b,0,1,0,0,0,0,1,0,2,0,1,1,0,1,1,1
http,jctuitiononline.com.sg,vf/login.php?ss=2&amp;,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,mobidbsonline.com,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
https,www.o.mcaenir.com,,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1
http,xj333.mjt.lu,lnk/AUsAABmH8x8AAAAAAAAAALQX05AAAYCrvxwAAAAAABUjowBf01gPQm_og4j9RAqZxqvuQdmytQAU7do/1/FG7Io-NV7Gyp5XvWzHkPDw/aHR0cHM6Ly9iaXQubHkvM2d6TGxiVA,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,tcaconnect.ac-page.com,toronto-construction-association-inc,0,2,0,0,0,1,0,0,2,0,1,2,0,1,1,1
http,wqass-index.jeewiki.cn,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,efarms.com.ng,chi/china/bold/upload/en.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,clouddoc-authorize.firebaseapp.com,common/oauth2/authorize,0,2,0,0,0,1,0,0,1,1,1,1,0,1,1,1
https,emlink.me,CP,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,btserversrscfed.boxmode.io,,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,tcoe.in,sites/default/files/account/,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
http,novolimitenu.azurewebsites.net,login.html,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
https,top10songsnews.com,Jendolistical/ourtime123/ourtime.php,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,generationalkidz.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,deregister-lbpayee.com,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,lihi1.cc,7AU74?userid=rlmj8zoE,0,0,0,0,0,0,0,0,2,0,2,2,0,1,1,1
http,wallieget.com,8jdu/sb6/index.php?_,0,0,1,0,0,0,0,0,2,0,1,2,0,1,1,1
https,cloudshare-account-auth.firebaseapp.com,login-srf&amp;wa-wsign,0,2,0,0,0,1,0,0,1,1,2,1,0,1,1,1
https,earth01.info,uae/retailresearch.emirates.claim.gift-cards/s5.html,0,2,0,0,0,0,0,0,2,0,1,1,0,1,1,1
https,yogeshwarwiremesh.com,CSSS/office/,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,s787v.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,www.creativecombat.com,wp-admin/network/acct/login.php,0,2,1,0,0,0,0,0,2,0,1,2,0,1,1,1
http,metamask-wallet.cn,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,procservautomatizacion.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,www.c.mcaenir.com,,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1
https,me2.kr,sb6ww,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,bcpzonaseguirabeta.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,vis-stort.github.io,da/,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
https,steep-wind-ce24.josephdelgado3790.workers.dev,?bbre=zxosduxz#/1GRLP9dvwfUkilqTN-!&amp;@M2uvV0LcX4dj1kWYs7qDwBbxh6TS@&amp;!yGZYdArP7uIROBzKWwxQmM2Xvjg4l@&amp;!-bwebber@singular.co.za-DIYY0pbMEE/Oylre9avqhJs8oOjjHVRECIp3Wq,0,1,0,1,0,1,2,0,0,0,1,0,0,1,1,1
http,gkjx168.com,images/?us.battle.net/login/en/?ref=kxdwrqius.battle.net/d3/en/index,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,s.id,blessedhotega,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sites.google.com,view/08ie-securepage-facebook,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,theory.albainternet.net,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,builmon.xyz,geo/de/eur/aufnehmen/5/index_auth.php,0,2,0,0,0,0,0,0,2,0,1,1,0,1,1,1
https,firebasestorage.googleapis.com,v0/b/tu-03yg-3yhg-3yh4g-93h4g-h.appspot.com/o/wrjfgbho3429uy-03294y-gf93hgf-9y%2F30t49u30-tu-3hg3hg-39g-jug.html?alt=media&amp;token=a35ff937-2752-4bdc-b4fe-da15853821c5#jtucker@prepaidlegal.com,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1
http,clubeamigosdopedrosegundo.com.br,list/,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1
http,adityaschooljabalpur.com,hun73rc0nf/1//?n=danielle.frye@mci2000.com,0,2,0,1,1,0,0,0,2,0,1,2,0,1,1,1
https,divinasoutfit.cl,wp-content/plugins/apus-framework/classes/framw/f7a9daf0d2c5bc30e335e81fce5cf3b5/,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,roygijvhluozwnflsypmewrstt-dot-gl44393333333.rj.r.appspot.com,'''',0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
http,ukcare.in,.well-known/vp4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,regisdrive.xyz,geo/fi/eur/register/5/index.php,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSdcE9c1BQExLzlu9RoJtUWTAatYEEShYWbkmuIOBrw_a-_MgA/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,secure.runescape.com-oc.ru,"m=weblogin/loginform276,751,311,67856419,2167",0,1,0,0,0,1,2,0,0,0,1,1,0,1,1,1
http,www.ftx-signup.click,,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
https,web-mail-upgrading-44444.000webhostapp.com,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
https,cryptocars.cloud,wallet/,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
http,web.royale-freefire1garena-bonus.com,,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSfbU-bFa-om2nk21Gbc1GBbEOY4vEybh7qcrj8JW7NWtHmH_w/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,unitus.mk.ua,sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C299/login.php,0,1,0,0,0,0,0,0,2,0,1,1,0,1,1,1
https,chiragrajoria.github.io,Netflix-clone/,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,smmsvocal.yolasite.com,,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
https,www.proprofs.com,survey/t/?title=diaa0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,sitebuilder144707.dynadot.com,,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,my-packages-track-you.bossclassstatus.com,delvery/shipped/,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,files.fm,f/75h75hd7v,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,macst.cc,ue/retailresearch.emirates.claim.gift-cards/s3.html,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,1
http,enthusiastic-herring.w5.wpsandbox.pro,wp-admin/rds,0,2,0,0,0,1,2,0,0,0,2,0,0,1,1,1
http,latinotravel.cz,images/content/Made-in-China.com/Made-in-China.com.html,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
https,unef.edu.br,verify/login.php?cmd=login_submit&amp;id=b031e524548632bda97c28367fe1d929b031e524548632bda97c28367fe1d929&amp;session=b031e524548632bda97c28367fe1d929b031e524548632bda97c28367fe1d929,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,go-metamasklogin.tumblr.com,#_=_,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1
https,herbovet.net,wp-content/plugins/vusjnauvpx/ponfcsecurlogi/IXR/affwebservices/SPID/saml2sso/old/np/mil/NFOAA_Auth/login/jsp,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLScrGoPDuxv2yg9meMPpi-DzFII70Kq8Hr8PI5Zn9o_5aMR3XA/viewform,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,www.lloydbank-accountbreach.com,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,regularsweeps.xyz,geo/de/eur/aufnehmen/5p/index.php,0,2,0,0,0,0,0,0,0,0,1,2,0,1,1,1
https,unwritten.u88zx42.cn,truculent,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,correosdemexico-web.com,pago/coremx/20232723-50QTR41861547UID_25012021-QTR-id_url.html=db8571bc23e1e80d208a5349c03fecac49/,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,international-services.ni6132741-1.web19.nitrado.hosting,,0,2,0,0,0,1,1,0,1,0,1,1,0,1,1,1
https,web-ml01.web.app,01index.html,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,demo2.cloudwp.dev,trial-d44b9bf2/DD/c.php,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
https,zeroquiz.com,?url=Ly8vbW9iaWxlL2xvZ2luLz9pPSZhbXA7aT1aVlRMRQ==&amp;nVKiT,0,1,0,0,0,0,0,0,2,0,2,2,0,1,1,1
http,oyknrmzazildlsaxutqiatopgs-dot-gl44393333333.rj.r.appspot.com,''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''/,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,clouddoc-authorize.firebaseapp.com,xxxx,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
https,uhca.kmxrwvz.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,wpsoar.com,RFA2rxaQWX24J4C68?email=xyz@cedia.org.ec,0,2,0,1,0,0,0,0,0,0,2,1,0,1,1,1
https,insurance2019.moneynet.com.tw,wp-admin/maint/?hash=a2FyaW5hYWxtZWlkYXJpYmVpcm9AaG90bWFpbC5jb20=,0,1,1,0,0,0,2,0,0,0,2,0,0,1,1,1
http,secure.runescape.com-rsu.ru,,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1
http,cpcontacts.granadoemurahara.com.br,cmd-login=30055bc987091413d1307854d418711f/,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,han.gl,vfYWL,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1
https,lojashome-bomb.blogspot.com,,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1
https,patient-cell-40f5.updatedlogmylogin.workers.dev,#user@calstatela.edu,0,1,0,1,0,1,2,0,0,0,1,0,0,1,1,1
https,notesfromnorthwest.pl,notesfrom/new-update21/#@yorku.ca,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,1
https,livenmitac-my.sharepoint.com,personal/hannah-daly_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=IA5UzzOn3iViKU4F3pXemYHHABfWkPDjiRPFTFEaR%2fk%3d&docid=1_169208e425ed84fea9fd294a6886d67e9&wdFormId=%7B06255F86%2D4BF9%2D4EE8%2DBD7E%2DFEF81913A79B%7D&action=formsubmit,0,1,1,0,0,1,0,0,2,0,1,2,0,1,1,1
https,sites.google.com,view/asloke,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,qevwisdfztymporlndsckabdil-dot-gl44393333333.rj.r.appspot.com,'''',0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
http,roundcube-production-cf.tx1.mailhostbox.com,,0,0,1,0,0,1,2,0,0,0,1,0,0,1,1,1
https,storage.googleapis.com,bionat/xgmx1.html,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
http,hpnepgnmwrgdrrsdshzrvyirlx-dot-gl44393333333.rj.r.appspot.com,'''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''',0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,www.filtrosmil.com.br,wp-includes/IXR/index.php?email=2eff@bright-enterprise.com,0,1,0,1,0,0,2,0,2,0,1,0,0,1,1,1
https,vk.com,away.php?to=https%3A%2F%2Fwww.nadlan.it%2Fwp-admin%2Fimages%2Fsound%2Faudio&post=665308711_63&cc_key,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
http,thefoodmantra.in,wp-admin/kindex.php,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,wallieget.com,8jdu/sb6/index.php?_&amp;_,0,0,1,0,0,0,0,0,2,0,1,2,0,1,1,1
https,mericarir.manmiaoyunwei.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,amazon.gousana.casa,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,exodus.com-mywalletonline.com,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,han.gl,1KZIC,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1
https,pages.secure-accts.workers.dev,,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,bit.ly,3cxchrp?Facebook_Update,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,www.bautras.top,,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1
http,www.i-m.mx,webaccountupdate/Stockholmsuniversitet/,0,2,0,0,0,1,0,0,0,0,2,1,0,1,1,1
https,adpunemploymentclaims.sharefile.com,getinfo/2744c5de-3c54-49e6-855b-56596da1caa3,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,bancanetinterbanks.menuenqr.net,login,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,officeee.bubbleapps.io,version-test?debug_mode=true,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,good12345.tripod.com,,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1
https,bndigitalpersonas.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,joe23.aidaform.com,2021-t-m,0,0,0,0,0,0,0,0,2,0,2,2,0,1,1,1
http,dsgcbeonline.com,eng/index.html,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,bit.ly,BancaMPS-web,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,vk.com,away.php?to=http%3A%2F%2Fhumanity06.com%2Fwp-content%2Fthemes%2Fapi.html,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
http,svetikc.space,?s1=amn1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,m.help.insecurpage.workers.dev,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
https,upgrade-25gb-email.thecornerstudio.com.au,?email=living@zilch.nl,0,2,0,1,0,1,2,0,1,0,1,1,0,1,1,1
http,succvirtl.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,dev.shivaxi.com,.aaall,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,cp45362.tmweb.ru,poczta/503948098/687374,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,production.ojmicrosoftapassio-oj00lk-storagesecuredpddff.pedrogonzalezmxamrocom.workers.dev,,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLScc98M5Fw4IFoG0zEIUQuXiTiZMiSRGsDVyxVtxSPPUNpKwZQ/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSeBYedalHc7eXQq5Fljf8x1akbwz0h8l8OJbX5Nx3GO7BH3sA/viewform,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,www.co.jp.bmldrtk.cn,,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
http,www.imxprs.com,free/emailupdatee/owaweb,0,0,0,0,0,0,0,0,2,0,2,2,0,1,1,1
https,www.o.axcsnameocz.com,,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1
https,www.etc-melisai.wzhww.cn,,0,0,0,0,0,1,2,0,0,0,1,1,0,1,1,1
https,inx.inbox.lv,redirect/7rdD,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,www.synapse-project.com,about-us/Netflix/9001ca429212011f4a4fda6c778cc318/account/,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1
http,path.faithbible.institute,janiya_shell.html,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,to.to,Wtke3,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1
https,sites.google.com,view/reconfirmshelp2021/,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,site9434107.92.webydo.com,,0,0,0,0,0,0,2,0,2,0,2,2,0,1,1,1
https,tgpafasfsakkk.pages.dev,#user@calstatela.edu,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
https,suppliers.bitshepherd.org,wp-content/uploads/2020/10/cgi/toda/,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,www.etc-meisai.bamey.cn,,0,0,0,0,0,1,2,0,0,0,1,1,0,1,1,1
https,package2021.blogspot.com,,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
https,bit.ly,3EgO3xW?redirect=system,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,btclickpreview365pdf.1msite.eu,btconnect?r=458096,0,2,0,0,0,0,0,0,1,0,2,1,0,1,1,1
http,help-center-notice-comunity-6532.web.id,?,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSd1x00GQusAAVDvp5uaLSrCtSJB80y9OY7Yln6WwaNi40srpw/viewform?usp=send_form,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
